image,label,wnid,ilsvrc_id
ILSVRC2012_val_00019016.JPEG,ILSVRC2012_val_00019016.xml,n03871628,921
ILSVRC2012_val_00019017.JPEG,ILSVRC2012_val_00019017.xml,n02786058,967
ILSVRC2012_val_00019018.JPEG,ILSVRC2012_val_00019018.xml,n03485794,750
ILSVRC2012_val_00019021.JPEG,ILSVRC2012_val_00019021.xml,n02808304,909
ILSVRC2012_val_00019023.JPEG,ILSVRC2012_val_00019023.xml,n07613480,793
ILSVRC2012_val_00019032.JPEG,ILSVRC2012_val_00019032.xml,n03485407,551
ILSVRC2012_val_00019035.JPEG,ILSVRC2012_val_00019035.xml,n03290653,316
ILSVRC2012_val_00019037.JPEG,ILSVRC2012_val_00019037.xml,n06359193,553
ILSVRC2012_val_00019039.JPEG,ILSVRC2012_val_00019039.xml,n03950228,983
ILSVRC2012_val_00019056.JPEG,ILSVRC2012_val_00019056.xml,n03075370,583
ILSVRC2012_val_00019061.JPEG,ILSVRC2012_val_00019061.xml,n03617480,770
ILSVRC2012_val_00019062.JPEG,ILSVRC2012_val_00019062.xml,n03623198,773
ILSVRC2012_val_00019064.JPEG,ILSVRC2012_val_00019064.xml,n07875152,830
ILSVRC2012_val_00019067.JPEG,ILSVRC2012_val_00019067.xml,n03016953,303
ILSVRC2012_val_00019069.JPEG,ILSVRC2012_val_00019069.xml,n04344873,311
ILSVRC2012_val_00019072.JPEG,ILSVRC2012_val_00019072.xml,n03873416,826
ILSVRC2012_val_00019075.JPEG,ILSVRC2012_val_00019075.xml,n02950826,539
ILSVRC2012_val_00019076.JPEG,ILSVRC2012_val_00019076.xml,n02786058,967
ILSVRC2012_val_00019086.JPEG,ILSVRC2012_val_00019086.xml,n04118538,876
ILSVRC2012_val_00019088.JPEG,ILSVRC2012_val_00019088.xml,n03483316,505
ILSVRC2012_val_00019089.JPEG,ILSVRC2012_val_00019089.xml,n13040303,893
ILSVRC2012_val_00019090.JPEG,ILSVRC2012_val_00019090.xml,n03180011,550
ILSVRC2012_val_00019093.JPEG,ILSVRC2012_val_00019093.xml,n03976657,923
ILSVRC2012_val_00019102.JPEG,ILSVRC2012_val_00019102.xml,n02966193,568
ILSVRC2012_val_00019104.JPEG,ILSVRC2012_val_00019104.xml,n03482405,840
ILSVRC2012_val_00019105.JPEG,ILSVRC2012_val_00019105.xml,n04019541,572
ILSVRC2012_val_00019108.JPEG,ILSVRC2012_val_00019108.xml,n04404412,944
ILSVRC2012_val_00019112.JPEG,ILSVRC2012_val_00019112.xml,n04069434,965
ILSVRC2012_val_00019125.JPEG,ILSVRC2012_val_00019125.xml,n04409515,970
ILSVRC2012_val_00019126.JPEG,ILSVRC2012_val_00019126.xml,n03485794,750
ILSVRC2012_val_00019127.JPEG,ILSVRC2012_val_00019127.xml,n04356056,535
ILSVRC2012_val_00019131.JPEG,ILSVRC2012_val_00019131.xml,n03788365,852
ILSVRC2012_val_00019133.JPEG,ILSVRC2012_val_00019133.xml,n04532106,790
ILSVRC2012_val_00019135.JPEG,ILSVRC2012_val_00019135.xml,n03742115,302
ILSVRC2012_val_00019140.JPEG,ILSVRC2012_val_00019140.xml,n03976657,923
ILSVRC2012_val_00019141.JPEG,ILSVRC2012_val_00019141.xml,n03595614,961
ILSVRC2012_val_00019142.JPEG,ILSVRC2012_val_00019142.xml,n03884397,352
ILSVRC2012_val_00019144.JPEG,ILSVRC2012_val_00019144.xml,n02978881,890
ILSVRC2012_val_00019149.JPEG,ILSVRC2012_val_00019149.xml,n07565083,803
ILSVRC2012_val_00019156.JPEG,ILSVRC2012_val_00019156.xml,n04099969,310
ILSVRC2012_val_00019159.JPEG,ILSVRC2012_val_00019159.xml,n04259630,925
ILSVRC2012_val_00019160.JPEG,ILSVRC2012_val_00019160.xml,n07920052,947
ILSVRC2012_val_00019161.JPEG,ILSVRC2012_val_00019161.xml,n03777754,764
ILSVRC2012_val_00019164.JPEG,ILSVRC2012_val_00019164.xml,n03759954,509
ILSVRC2012_val_00019166.JPEG,ILSVRC2012_val_00019166.xml,n04264628,858
ILSVRC2012_val_00019167.JPEG,ILSVRC2012_val_00019167.xml,n03584829,659
ILSVRC2012_val_00019168.JPEG,ILSVRC2012_val_00019168.xml,n04525305,558
ILSVRC2012_val_00019174.JPEG,ILSVRC2012_val_00019174.xml,n03814906,755
ILSVRC2012_val_00019176.JPEG,ILSVRC2012_val_00019176.xml,n03866082,937
ILSVRC2012_val_00019177.JPEG,ILSVRC2012_val_00019177.xml,n02966687,891
ILSVRC2012_val_00019178.JPEG,ILSVRC2012_val_00019178.xml,n03710721,977
ILSVRC2012_val_00019181.JPEG,ILSVRC2012_val_00019181.xml,n03062245,761
ILSVRC2012_val_00019185.JPEG,ILSVRC2012_val_00019185.xml,n13040303,893
ILSVRC2012_val_00019186.JPEG,ILSVRC2012_val_00019186.xml,n13044778,878
ILSVRC2012_val_00019188.JPEG,ILSVRC2012_val_00019188.xml,n03045698,797
ILSVRC2012_val_00019189.JPEG,ILSVRC2012_val_00019189.xml,n03857828,870
ILSVRC2012_val_00019191.JPEG,ILSVRC2012_val_00019191.xml,n03873416,826
ILSVRC2012_val_00019193.JPEG,ILSVRC2012_val_00019193.xml,n02837789,985
ILSVRC2012_val_00019194.JPEG,ILSVRC2012_val_00019194.xml,n03388183,934
ILSVRC2012_val_00019195.JPEG,ILSVRC2012_val_00019195.xml,n03272010,346
ILSVRC2012_val_00019196.JPEG,ILSVRC2012_val_00019196.xml,n13054560,981
ILSVRC2012_val_00019199.JPEG,ILSVRC2012_val_00019199.xml,n02966193,568
ILSVRC2012_val_00019205.JPEG,ILSVRC2012_val_00019205.xml,n02892767,872
ILSVRC2012_val_00019206.JPEG,ILSVRC2012_val_00019206.xml,n04344873,311
ILSVRC2012_val_00019207.JPEG,ILSVRC2012_val_00019207.xml,n03902125,843
ILSVRC2012_val_00019217.JPEG,ILSVRC2012_val_00019217.xml,n03742115,302
ILSVRC2012_val_00019221.JPEG,ILSVRC2012_val_00019221.xml,n07860988,864
ILSVRC2012_val_00019223.JPEG,ILSVRC2012_val_00019223.xml,n04235860,943
ILSVRC2012_val_00019224.JPEG,ILSVRC2012_val_00019224.xml,n02883205,817
ILSVRC2012_val_00019227.JPEG,ILSVRC2012_val_00019227.xml,n03884397,352
ILSVRC2012_val_00019228.JPEG,ILSVRC2012_val_00019228.xml,n02992211,342
ILSVRC2012_val_00019230.JPEG,ILSVRC2012_val_00019230.xml,n04254777,986
ILSVRC2012_val_00019232.JPEG,ILSVRC2012_val_00019232.xml,n03146219,865
ILSVRC2012_val_00019233.JPEG,ILSVRC2012_val_00019233.xml,n04548362,928
ILSVRC2012_val_00019240.JPEG,ILSVRC2012_val_00019240.xml,n03188531,966
ILSVRC2012_val_00019243.JPEG,ILSVRC2012_val_00019243.xml,n04589890,912
ILSVRC2012_val_00019244.JPEG,ILSVRC2012_val_00019244.xml,n04525038,969
ILSVRC2012_val_00019249.JPEG,ILSVRC2012_val_00019249.xml,n03976657,923
ILSVRC2012_val_00019250.JPEG,ILSVRC2012_val_00019250.xml,n12144580,331
ILSVRC2012_val_00019255.JPEG,ILSVRC2012_val_00019255.xml,n03710721,977
ILSVRC2012_val_00019256.JPEG,ILSVRC2012_val_00019256.xml,n03425413,567
ILSVRC2012_val_00019263.JPEG,ILSVRC2012_val_00019263.xml,n04251144,507
ILSVRC2012_val_00019264.JPEG,ILSVRC2012_val_00019264.xml,n04259630,925
ILSVRC2012_val_00019266.JPEG,ILSVRC2012_val_00019266.xml,n04507155,220
ILSVRC2012_val_00019268.JPEG,ILSVRC2012_val_00019268.xml,n03445777,792
ILSVRC2012_val_00019269.JPEG,ILSVRC2012_val_00019269.xml,n03494278,350
ILSVRC2012_val_00019271.JPEG,ILSVRC2012_val_00019271.xml,n03063689,674
ILSVRC2012_val_00019278.JPEG,ILSVRC2012_val_00019278.xml,n03710721,977
ILSVRC2012_val_00019280.JPEG,ILSVRC2012_val_00019280.xml,n02794156,518
ILSVRC2012_val_00019286.JPEG,ILSVRC2012_val_00019286.xml,n03598930,963
ILSVRC2012_val_00019288.JPEG,ILSVRC2012_val_00019288.xml,n04069434,965
ILSVRC2012_val_00019289.JPEG,ILSVRC2012_val_00019289.xml,n03888257,942
ILSVRC2012_val_00019292.JPEG,ILSVRC2012_val_00019292.xml,n03929660,575
ILSVRC2012_val_00019295.JPEG,ILSVRC2012_val_00019295.xml,n04275548,600
ILSVRC2012_val_00019296.JPEG,ILSVRC2012_val_00019296.xml,n03534580,802
ILSVRC2012_val_00019297.JPEG,ILSVRC2012_val_00019297.xml,n04296562,804
ILSVRC2012_val_00019298.JPEG,ILSVRC2012_val_00019298.xml,n03770439,880
ILSVRC2012_val_00019302.JPEG,ILSVRC2012_val_00019302.xml,n04344873,311
ILSVRC2012_val_00019304.JPEG,ILSVRC2012_val_00019304.xml,n11879895,330
ILSVRC2012_val_00019307.JPEG,ILSVRC2012_val_00019307.xml,n03388549,299
ILSVRC2012_val_00019310.JPEG,ILSVRC2012_val_00019310.xml,n02963159,836
ILSVRC2012_val_00019311.JPEG,ILSVRC2012_val_00019311.xml,n03857828,870
ILSVRC2012_val_00019315.JPEG,ILSVRC2012_val_00019315.xml,n02834397,941
ILSVRC2012_val_00019316.JPEG,ILSVRC2012_val_00019316.xml,n04380533,304
ILSVRC2012_val_00019319.JPEG,ILSVRC2012_val_00019319.xml,n03014705,762
ILSVRC2012_val_00019321.JPEG,ILSVRC2012_val_00019321.xml,n02769748,847
ILSVRC2012_val_00019322.JPEG,ILSVRC2012_val_00019322.xml,n03075370,583
ILSVRC2012_val_00019323.JPEG,ILSVRC2012_val_00019323.xml,n03534580,802
ILSVRC2012_val_00019326.JPEG,ILSVRC2012_val_00019326.xml,n03482405,840
ILSVRC2012_val_00019330.JPEG,ILSVRC2012_val_00019330.xml,n04540053,936
ILSVRC2012_val_00019332.JPEG,ILSVRC2012_val_00019332.xml,n03467068,517
ILSVRC2012_val_00019334.JPEG,ILSVRC2012_val_00019334.xml,n12768682,332
ILSVRC2012_val_00019337.JPEG,ILSVRC2012_val_00019337.xml,n03255030,1000
ILSVRC2012_val_00019338.JPEG,ILSVRC2012_val_00019338.xml,n02977058,548
ILSVRC2012_val_00019339.JPEG,ILSVRC2012_val_00019339.xml,n12620546,328
ILSVRC2012_val_00019340.JPEG,ILSVRC2012_val_00019340.xml,n03131574,298
ILSVRC2012_val_00019343.JPEG,ILSVRC2012_val_00019343.xml,n03494278,350
ILSVRC2012_val_00019346.JPEG,ILSVRC2012_val_00019346.xml,n04554684,669
ILSVRC2012_val_00019350.JPEG,ILSVRC2012_val_00019350.xml,n04264628,858
ILSVRC2012_val_00019355.JPEG,ILSVRC2012_val_00019355.xml,n02977058,548
ILSVRC2012_val_00019359.JPEG,ILSVRC2012_val_00019359.xml,n03630383,918
ILSVRC2012_val_00019360.JPEG,ILSVRC2012_val_00019360.xml,n02669723,896
ILSVRC2012_val_00019363.JPEG,ILSVRC2012_val_00019363.xml,n02749479,540
ILSVRC2012_val_00019367.JPEG,ILSVRC2012_val_00019367.xml,n04554684,669
ILSVRC2012_val_00019371.JPEG,ILSVRC2012_val_00019371.xml,n04136333,938
ILSVRC2012_val_00019375.JPEG,ILSVRC2012_val_00019375.xml,n03372029,356
ILSVRC2012_val_00019376.JPEG,ILSVRC2012_val_00019376.xml,n04418357,903
ILSVRC2012_val_00019379.JPEG,ILSVRC2012_val_00019379.xml,n04235860,943
ILSVRC2012_val_00019386.JPEG,ILSVRC2012_val_00019386.xml,n04355338,526
ILSVRC2012_val_00019387.JPEG,ILSVRC2012_val_00019387.xml,n04118538,876
ILSVRC2012_val_00019388.JPEG,ILSVRC2012_val_00019388.xml,n02804610,353
ILSVRC2012_val_00019392.JPEG,ILSVRC2012_val_00019392.xml,n03710193,917
ILSVRC2012_val_00019393.JPEG,ILSVRC2012_val_00019393.xml,n04033901,862
ILSVRC2012_val_00019398.JPEG,ILSVRC2012_val_00019398.xml,n03532672,562
ILSVRC2012_val_00019400.JPEG,ILSVRC2012_val_00019400.xml,n02786058,967
ILSVRC2012_val_00019404.JPEG,ILSVRC2012_val_00019404.xml,n04235860,943
ILSVRC2012_val_00019405.JPEG,ILSVRC2012_val_00019405.xml,n03018349,301
ILSVRC2012_val_00019406.JPEG,ILSVRC2012_val_00019406.xml,n13040303,893
ILSVRC2012_val_00019408.JPEG,ILSVRC2012_val_00019408.xml,n04254680,222
ILSVRC2012_val_00019411.JPEG,ILSVRC2012_val_00019411.xml,n04209133,868
ILSVRC2012_val_00019413.JPEG,ILSVRC2012_val_00019413.xml,n12985857,886
ILSVRC2012_val_00019416.JPEG,ILSVRC2012_val_00019416.xml,n03467068,517
ILSVRC2012_val_00019418.JPEG,ILSVRC2012_val_00019418.xml,n04562935,795
ILSVRC2012_val_00019420.JPEG,ILSVRC2012_val_00019420.xml,n04429376,308
ILSVRC2012_val_00019421.JPEG,ILSVRC2012_val_00019421.xml,n02895154,949
ILSVRC2012_val_00019422.JPEG,ILSVRC2012_val_00019422.xml,n13052670,812
ILSVRC2012_val_00019426.JPEG,ILSVRC2012_val_00019426.xml,n04039381,860
ILSVRC2012_val_00019430.JPEG,ILSVRC2012_val_00019430.xml,n03733281,922
ILSVRC2012_val_00019431.JPEG,ILSVRC2012_val_00019431.xml,n03935335,931
ILSVRC2012_val_00019434.JPEG,ILSVRC2012_val_00019434.xml,n04131690,952
ILSVRC2012_val_00019436.JPEG,ILSVRC2012_val_00019436.xml,n03197337,529
ILSVRC2012_val_00019437.JPEG,ILSVRC2012_val_00019437.xml,n03761084,661
ILSVRC2012_val_00019441.JPEG,ILSVRC2012_val_00019441.xml,n03623198,773
ILSVRC2012_val_00019443.JPEG,ILSVRC2012_val_00019443.xml,n02783161,907
ILSVRC2012_val_00019445.JPEG,ILSVRC2012_val_00019445.xml,n04118538,876
ILSVRC2012_val_00019447.JPEG,ILSVRC2012_val_00019447.xml,n03717622,763
ILSVRC2012_val_00019450.JPEG,ILSVRC2012_val_00019450.xml,n02676566,345
ILSVRC2012_val_00019452.JPEG,ILSVRC2012_val_00019452.xml,n04265275,515
ILSVRC2012_val_00019454.JPEG,ILSVRC2012_val_00019454.xml,n03483316,505
ILSVRC2012_val_00019455.JPEG,ILSVRC2012_val_00019455.xml,n03706229,532
ILSVRC2012_val_00019463.JPEG,ILSVRC2012_val_00019463.xml,n03627232,582
ILSVRC2012_val_00019465.JPEG,ILSVRC2012_val_00019465.xml,n03902125,843
ILSVRC2012_val_00019470.JPEG,ILSVRC2012_val_00019470.xml,n02999410,827
ILSVRC2012_val_00019471.JPEG,ILSVRC2012_val_00019471.xml,n04435653,780
ILSVRC2012_val_00019472.JPEG,ILSVRC2012_val_00019472.xml,n03127925,898
ILSVRC2012_val_00019473.JPEG,ILSVRC2012_val_00019473.xml,n07880968,900
ILSVRC2012_val_00019474.JPEG,ILSVRC2012_val_00019474.xml,n04243546,557
ILSVRC2012_val_00019475.JPEG,ILSVRC2012_val_00019475.xml,n03544143,525
ILSVRC2012_val_00019479.JPEG,ILSVRC2012_val_00019479.xml,n02916936,833
ILSVRC2012_val_00019482.JPEG,ILSVRC2012_val_00019482.xml,n02977058,548
ILSVRC2012_val_00019484.JPEG,ILSVRC2012_val_00019484.xml,n02676566,345
ILSVRC2012_val_00019486.JPEG,ILSVRC2012_val_00019486.xml,n04116512,997
ILSVRC2012_val_00019490.JPEG,ILSVRC2012_val_00019490.xml,n03223299,972
ILSVRC2012_val_00019491.JPEG,ILSVRC2012_val_00019491.xml,n02963159,836
ILSVRC2012_val_00019492.JPEG,ILSVRC2012_val_00019492.xml,n03180011,550
ILSVRC2012_val_00019493.JPEG,ILSVRC2012_val_00019493.xml,n03207743,821
ILSVRC2012_val_00019494.JPEG,ILSVRC2012_val_00019494.xml,n03496892,554
ILSVRC2012_val_00019497.JPEG,ILSVRC2012_val_00019497.xml,n04592741,503
ILSVRC2012_val_00019501.JPEG,ILSVRC2012_val_00019501.xml,n03196217,523
ILSVRC2012_val_00019502.JPEG,ILSVRC2012_val_00019502.xml,n04523525,990
ILSVRC2012_val_00019503.JPEG,ILSVRC2012_val_00019503.xml,n04505470,544
ILSVRC2012_val_00019505.JPEG,ILSVRC2012_val_00019505.xml,n03786901,824
ILSVRC2012_val_00019506.JPEG,ILSVRC2012_val_00019506.xml,n03220513,897
ILSVRC2012_val_00019507.JPEG,ILSVRC2012_val_00019507.xml,n02808440,884
ILSVRC2012_val_00019508.JPEG,ILSVRC2012_val_00019508.xml,n04399382,786
ILSVRC2012_val_00019514.JPEG,ILSVRC2012_val_00019514.xml,n02730930,845
ILSVRC2012_val_00019515.JPEG,ILSVRC2012_val_00019515.xml,n03208938,579
ILSVRC2012_val_00019520.JPEG,ILSVRC2012_val_00019520.xml,n03786901,824
ILSVRC2012_val_00019522.JPEG,ILSVRC2012_val_00019522.xml,n03595614,961
ILSVRC2012_val_00019523.JPEG,ILSVRC2012_val_00019523.xml,n13054560,981
ILSVRC2012_val_00019525.JPEG,ILSVRC2012_val_00019525.xml,n03803284,588
ILSVRC2012_val_00019526.JPEG,ILSVRC2012_val_00019526.xml,n03355925,995
ILSVRC2012_val_00019530.JPEG,ILSVRC2012_val_00019530.xml,n03047690,979
ILSVRC2012_val_00019532.JPEG,ILSVRC2012_val_00019532.xml,n02708093,522
ILSVRC2012_val_00019534.JPEG,ILSVRC2012_val_00019534.xml,n04442312,664
ILSVRC2012_val_00019537.JPEG,ILSVRC2012_val_00019537.xml,n04026417,939
ILSVRC2012_val_00019542.JPEG,ILSVRC2012_val_00019542.xml,n04589890,912
ILSVRC2012_val_00019546.JPEG,ILSVRC2012_val_00019546.xml,n02977058,548
ILSVRC2012_val_00019549.JPEG,ILSVRC2012_val_00019549.xml,n03347037,919
ILSVRC2012_val_00019551.JPEG,ILSVRC2012_val_00019551.xml,n03598930,963
ILSVRC2012_val_00019552.JPEG,ILSVRC2012_val_00019552.xml,n02841315,533
ILSVRC2012_val_00019553.JPEG,ILSVRC2012_val_00019553.xml,n04254777,986
ILSVRC2012_val_00019554.JPEG,ILSVRC2012_val_00019554.xml,n04049303,927
ILSVRC2012_val_00019555.JPEG,ILSVRC2012_val_00019555.xml,n13040303,893
ILSVRC2012_val_00019556.JPEG,ILSVRC2012_val_00019556.xml,n03495258,344
ILSVRC2012_val_00019557.JPEG,ILSVRC2012_val_00019557.xml,n04596742,672
ILSVRC2012_val_00019563.JPEG,ILSVRC2012_val_00019563.xml,n04536866,343
ILSVRC2012_val_00019565.JPEG,ILSVRC2012_val_00019565.xml,n02808440,884
ILSVRC2012_val_00019568.JPEG,ILSVRC2012_val_00019568.xml,n04111531,663
ILSVRC2012_val_00019571.JPEG,ILSVRC2012_val_00019571.xml,n13040303,893
ILSVRC2012_val_00019572.JPEG,ILSVRC2012_val_00019572.xml,n04133789,751
ILSVRC2012_val_00019575.JPEG,ILSVRC2012_val_00019575.xml,n03220513,897
ILSVRC2012_val_00019583.JPEG,ILSVRC2012_val_00019583.xml,n04423845,758
ILSVRC2012_val_00019584.JPEG,ILSVRC2012_val_00019584.xml,n04356056,535
ILSVRC2012_val_00019588.JPEG,ILSVRC2012_val_00019588.xml,n07831146,999
ILSVRC2012_val_00019591.JPEG,ILSVRC2012_val_00019591.xml,n02799071,807
ILSVRC2012_val_00019593.JPEG,ILSVRC2012_val_00019593.xml,n03394916,348
ILSVRC2012_val_00019594.JPEG,ILSVRC2012_val_00019594.xml,n02865351,940
ILSVRC2012_val_00019596.JPEG,ILSVRC2012_val_00019596.xml,n03843555,513
ILSVRC2012_val_00019598.JPEG,ILSVRC2012_val_00019598.xml,n02825657,933
ILSVRC2012_val_00019600.JPEG,ILSVRC2012_val_00019600.xml,n03692522,536
ILSVRC2012_val_00019601.JPEG,ILSVRC2012_val_00019601.xml,n04517823,666
ILSVRC2012_val_00019602.JPEG,ILSVRC2012_val_00019602.xml,n03803284,588
ILSVRC2012_val_00019604.JPEG,ILSVRC2012_val_00019604.xml,n07613480,793
ILSVRC2012_val_00019606.JPEG,ILSVRC2012_val_00019606.xml,n03775071,871
ILSVRC2012_val_00019609.JPEG,ILSVRC2012_val_00019609.xml,n03527444,787
ILSVRC2012_val_00019610.JPEG,ILSVRC2012_val_00019610.xml,n04330267,516
ILSVRC2012_val_00019611.JPEG,ILSVRC2012_val_00019611.xml,n03832673,552
ILSVRC2012_val_00019615.JPEG,ILSVRC2012_val_00019615.xml,n13054560,981
ILSVRC2012_val_00019616.JPEG,ILSVRC2012_val_00019616.xml,n03623198,773
ILSVRC2012_val_00019618.JPEG,ILSVRC2012_val_00019618.xml,n04275548,600
ILSVRC2012_val_00019620.JPEG,ILSVRC2012_val_00019620.xml,n03902125,843
ILSVRC2012_val_00019621.JPEG,ILSVRC2012_val_00019621.xml,n04435653,780
ILSVRC2012_val_00019622.JPEG,ILSVRC2012_val_00019622.xml,n04398044,675
ILSVRC2012_val_00019623.JPEG,ILSVRC2012_val_00019623.xml,n02666196,547
ILSVRC2012_val_00019627.JPEG,ILSVRC2012_val_00019627.xml,n04592741,503
ILSVRC2012_val_00019632.JPEG,ILSVRC2012_val_00019632.xml,n03877472,759
ILSVRC2012_val_00019634.JPEG,ILSVRC2012_val_00019634.xml,n03532672,562
ILSVRC2012_val_00019637.JPEG,ILSVRC2012_val_00019637.xml,n04127249,586
ILSVRC2012_val_00019640.JPEG,ILSVRC2012_val_00019640.xml,n02667093,853
ILSVRC2012_val_00019641.JPEG,ILSVRC2012_val_00019641.xml,n03935335,931
ILSVRC2012_val_00019644.JPEG,ILSVRC2012_val_00019644.xml,n03770439,880
ILSVRC2012_val_00019648.JPEG,ILSVRC2012_val_00019648.xml,n02815834,991
ILSVRC2012_val_00019649.JPEG,ILSVRC2012_val_00019649.xml,n04275548,600
ILSVRC2012_val_00019653.JPEG,ILSVRC2012_val_00019653.xml,n02787622,341
ILSVRC2012_val_00019656.JPEG,ILSVRC2012_val_00019656.xml,n04125021,753
ILSVRC2012_val_00019658.JPEG,ILSVRC2012_val_00019658.xml,n04371430,945
ILSVRC2012_val_00019660.JPEG,ILSVRC2012_val_00019660.xml,n12620546,328
ILSVRC2012_val_00019661.JPEG,ILSVRC2012_val_00019661.xml,n04597913,951
ILSVRC2012_val_00019663.JPEG,ILSVRC2012_val_00019663.xml,n02708093,522
ILSVRC2012_val_00019667.JPEG,ILSVRC2012_val_00019667.xml,n03425413,567
ILSVRC2012_val_00019668.JPEG,ILSVRC2012_val_00019668.xml,n03207941,667
ILSVRC2012_val_00019670.JPEG,ILSVRC2012_val_00019670.xml,n04120489,760
ILSVRC2012_val_00019674.JPEG,ILSVRC2012_val_00019674.xml,n03633091,892
ILSVRC2012_val_00019676.JPEG,ILSVRC2012_val_00019676.xml,n04371430,945
ILSVRC2012_val_00019679.JPEG,ILSVRC2012_val_00019679.xml,n02870880,300
ILSVRC2012_val_00019685.JPEG,ILSVRC2012_val_00019685.xml,n02992529,914
ILSVRC2012_val_00019686.JPEG,ILSVRC2012_val_00019686.xml,n03814639,595
ILSVRC2012_val_00019687.JPEG,ILSVRC2012_val_00019687.xml,n03594734,748
ILSVRC2012_val_00019688.JPEG,ILSVRC2012_val_00019688.xml,n07613480,793
ILSVRC2012_val_00019689.JPEG,ILSVRC2012_val_00019689.xml,n07932039,823
ILSVRC2012_val_00019690.JPEG,ILSVRC2012_val_00019690.xml,n03721384,339
ILSVRC2012_val_00019692.JPEG,ILSVRC2012_val_00019692.xml,n03721384,339
ILSVRC2012_val_00019697.JPEG,ILSVRC2012_val_00019697.xml,n04192698,800
ILSVRC2012_val_00019701.JPEG,ILSVRC2012_val_00019701.xml,n02974003,563
ILSVRC2012_val_00019703.JPEG,ILSVRC2012_val_00019703.xml,n03617480,770
ILSVRC2012_val_00019705.JPEG,ILSVRC2012_val_00019705.xml,n03290653,316
ILSVRC2012_val_00019706.JPEG,ILSVRC2012_val_00019706.xml,n03255030,1000
ILSVRC2012_val_00019707.JPEG,ILSVRC2012_val_00019707.xml,n04435653,780
ILSVRC2012_val_00019708.JPEG,ILSVRC2012_val_00019708.xml,n02916936,833
ILSVRC2012_val_00019713.JPEG,ILSVRC2012_val_00019713.xml,n12267677,327
ILSVRC2012_val_00019717.JPEG,ILSVRC2012_val_00019717.xml,n03680355,973
ILSVRC2012_val_00019718.JPEG,ILSVRC2012_val_00019718.xml,n03991062,838
ILSVRC2012_val_00019720.JPEG,ILSVRC2012_val_00019720.xml,n02879718,538
ILSVRC2012_val_00019723.JPEG,ILSVRC2012_val_00019723.xml,n04442312,664
ILSVRC2012_val_00019724.JPEG,ILSVRC2012_val_00019724.xml,n03379051,784
ILSVRC2012_val_00019726.JPEG,ILSVRC2012_val_00019726.xml,n03982430,314
ILSVRC2012_val_00019733.JPEG,ILSVRC2012_val_00019733.xml,n04398044,675
ILSVRC2012_val_00019735.JPEG,ILSVRC2012_val_00019735.xml,n03630383,918
ILSVRC2012_val_00019736.JPEG,ILSVRC2012_val_00019736.xml,n07892512,798
ILSVRC2012_val_00019739.JPEG,ILSVRC2012_val_00019739.xml,n03595614,961
ILSVRC2012_val_00019740.JPEG,ILSVRC2012_val_00019740.xml,n03126707,545
ILSVRC2012_val_00019742.JPEG,ILSVRC2012_val_00019742.xml,n12620546,328
ILSVRC2012_val_00019745.JPEG,ILSVRC2012_val_00019745.xml,n03775071,871
ILSVRC2012_val_00019751.JPEG,ILSVRC2012_val_00019751.xml,n03825788,915
ILSVRC2012_val_00019755.JPEG,ILSVRC2012_val_00019755.xml,n04404412,944
ILSVRC2012_val_00019756.JPEG,ILSVRC2012_val_00019756.xml,n03720891,338
ILSVRC2012_val_00019758.JPEG,ILSVRC2012_val_00019758.xml,n03976657,923
ILSVRC2012_val_00019760.JPEG,ILSVRC2012_val_00019760.xml,n03787032,854
ILSVRC2012_val_00019761.JPEG,ILSVRC2012_val_00019761.xml,n03794056,599
ILSVRC2012_val_00019762.JPEG,ILSVRC2012_val_00019762.xml,n04136333,938
ILSVRC2012_val_00019763.JPEG,ILSVRC2012_val_00019763.xml,n03787032,854
ILSVRC2012_val_00019766.JPEG,ILSVRC2012_val_00019766.xml,n02974003,563
ILSVRC2012_val_00019768.JPEG,ILSVRC2012_val_00019768.xml,n04023962,846
ILSVRC2012_val_00019769.JPEG,ILSVRC2012_val_00019769.xml,n03485794,750
ILSVRC2012_val_00019773.JPEG,ILSVRC2012_val_00019773.xml,n04591157,935
ILSVRC2012_val_00019774.JPEG,ILSVRC2012_val_00019774.xml,n03804744,585
ILSVRC2012_val_00019775.JPEG,ILSVRC2012_val_00019775.xml,n04111531,663
ILSVRC2012_val_00019776.JPEG,ILSVRC2012_val_00019776.xml,n03733805,946
ILSVRC2012_val_00019777.JPEG,ILSVRC2012_val_00019777.xml,n02787622,341
ILSVRC2012_val_00019779.JPEG,ILSVRC2012_val_00019779.xml,n03347037,919
ILSVRC2012_val_00019781.JPEG,ILSVRC2012_val_00019781.xml,n04579432,502
ILSVRC2012_val_00019783.JPEG,ILSVRC2012_val_00019783.xml,n12620546,328
ILSVRC2012_val_00019785.JPEG,ILSVRC2012_val_00019785.xml,n03527444,787
ILSVRC2012_val_00019789.JPEG,ILSVRC2012_val_00019789.xml,n02879718,538
ILSVRC2012_val_00019790.JPEG,ILSVRC2012_val_00019790.xml,n04429376,308
ILSVRC2012_val_00019796.JPEG,ILSVRC2012_val_00019796.xml,n03179701,313
ILSVRC2012_val_00019798.JPEG,ILSVRC2012_val_00019798.xml,n03814906,755
ILSVRC2012_val_00019803.JPEG,ILSVRC2012_val_00019803.xml,n02708093,522
ILSVRC2012_val_00019804.JPEG,ILSVRC2012_val_00019804.xml,n03590841,592
